id,height,weight,bmi-gt,class-gt,CJWR,WHR,PAR,ES,FWR,MEH,CFR,CFR-HZJ,CFR-NSJ,CFR-FHH,CFR-FHN
290079.jpg,1.65,97.52,35.82,d,1.1923811452560933,1.6378142034036491,0.02029869916067428,44.497727957867546,1.3777935341830745,36.34151313699683,0.432,0.002399851865567862,0.002284914855683428,0.45373069519267667,0.4113100611823278
290167.jpg,1.57,68.04,27.6,c,1.2248234743514053,1.5089740852500277,0.023071301177790274,36.49899340044777,1.2321785383614596,29.25818804360578,0.419558416018593,0.0024973272831116133,0.0023974766629633886,0.43703227454453236,0.4027832146618587
290173.jpg,1.63,62.14,23.39,b,1.2370063154251396,1.5708720207669815,0.02805861022271438,32.51463191655894,1.3014705882352942,24.350045708484377,0.3456561440125228,0.0025415892942097264,0.0024684057964545697,0.3559041857549828,0.33570318831782153
290248.jpg,1.75,72.57,23.7,b,1.1980976412244155,1.7846038437413445,0.019111192672099393,42.022874266192275,1.233747047101947,29.297992397124364,0.385502918419981,0.0019175453023070525,0.002028934627133189,0.3643386535752428,0.4078966056771444
290250.jpg,1.88,94.35,26.69,c,1.2335266203566284,1.655420345287124,0.020102132122322817,43.001689169910165,1.2789612120104525,25.91825607409524,0.40557748458959664,0.0021343523015295183,0.002157296527337314,0.4012639091162855,0.409937430875087
290350.jpg,1.78,90.72,28.63,c,1.2324205061653433,1.5778689118182678,0.019689819713116386,46.48664043500373,1.3035369529787153,25.81511168288338,0.3786346151355412,0.001981402785974989,0.00198213569886519,0.3784946115069964,0.3787746705508629
290376.jpg,1.7,90.72,31.39,d,1.155145310273756,1.603333255078903,0.022028120707974223,38.52904417343767,1.280034772102237,33.3315622481581,0.3565565697025412,0.0021205206024890915,0.0020369340849990913,0.37118803086228175,0.3425018503498349
290384.jpg,1.63,65.77,24.75,b,1.2793024607152985,1.6484163247748762,0.023894276498048928,37.0,1.2576157413082674,29.04537314874639,0.35214502657555047,0.0021593832431729804,0.0022565982218233195,0.3369745053417331,0.3679985214790593
290391.jpg,1.8,90.72,28.0,c,1.1573452911951365,1.7278933371638958,0.021139578658795698,39.00304251913086,1.3028221877189128,24.920580128625044,0.39849578911023376,0.002276970099682675,0.0022512449272675166,0.40304943529835335,0.39399358994521
290392.jpg,1.91,115.67,31.71,d,1.1749012467579112,1.684632472178631,0.024113538307160953,36.513190160854535,1.538566951438474,26.43138583090565,0.475202457943748,0.0033230128612566703,0.003007068489276944,0.5251306663213232,0.430021308063551
290394.jpg,1.8,86.18,26.6,c,1.1987348778193982,1.6113060377337305,0.022648879315481367,42.011417495810655,1.560014244949207,25.31264440667564,0.4357398617703389,0.0029049324118022592,0.0026561604404404787,0.476550598487561,0.3984240660660718
290418.jpg,1.73,74.84,25.01,c,1.2335965371215412,1.5038167938931297,0.02009094833580625,41.00040948130154,1.29257854982097,42.01798316266029,0.38461747041039057,0.0020457218512110993,0.0019523729462456374,0.4030072046885866,0.3670668832315225
290503.jpg,1.78,86.18,27.2,c,1.1957254606353445,1.5412296238611756,0.024351388532960042,35.49051521511299,1.3224052633699765,30.453944485626494,0.393216957605985,0.0025868976853039606,0.002442152928402558,0.41652266146926314,0.371215278428055
290635.jpg,1.68,68.04,24.11,b,1.2695577663416833,1.5999570821578077,0.02840573652040551,32.49468145291368,1.519719522528539,24.944022840039935,0.4293212669683258,0.0033803776267816448,0.00320308741847136,0.45308410791169745,0.40680471253079203
290642.jpg,1.7,72.57,25.11,c,1.1892218143457476,1.6388134162770676,0.023874893653144384,34.00361386058707,1.3974674908518356,28.965269252243505,0.4568356898150777,0.0030248050033985234,0.002855000023179513,0.484006609129466,0.43119007788795183
290727.jpg,1.88,108.86,30.8,d,1.1672123089793967,1.5919695017808384,0.019868157391485692,43.502762097211914,1.3295918793144341,40.660217144603436,0.4172837855901617,0.002292456636371963,0.0021618310012873365,0.4424975786529744,0.39350669046940245
290975.jpg,1.75,79.38,25.92,c,1.1954481388815357,1.7729035695645141,0.032503737687814435,26.504409875546223,1.4455091614399953,18.22301543081883,0.4267085076708508,0.0038790079652794786,0.0038440647965314262,0.43058735680035193,0.4228646002792613
290987.jpg,1.63,52.16,19.63,b,1.2189454920730525,1.756472094940309,0.023211388613764122,37.012910499312625,1.3988512016637176,27.18492470154746,0.38962304258485086,0.0024657710857140416,0.002512390213884441,0.38239331908886537,0.3969894549276837
290988.jpg,1.57,67.13,27.23,c,1.1929278784054478,1.6476544239224258,0.027420659044394675,29.5,1.2535753152398066,22.296317978594036,0.40994562179193983,0.002970308522482233,0.002992224097894094,0.4069431079777283,0.4129702887991353
291027.jpg,1.6,49.9,19.49,b,1.1973710384672211,1.757471764051387,0.025300104914911376,35.51328806908876,1.3889779805230156,26.074438388666298,0.4010387958448166,0.002783917802553334,0.002765719027558967,0.4036776809726502,0.3984171613975287
291140.jpg,1.75,68.04,22.22,b,1.205802552892019,1.6237258196265805,0.020952109123175792,45.541163637124214,1.4161965028415875,28.92025970616545,0.4033699443627663,0.0023314623811615956,0.0022284271912124606,0.422020452219196,0.3855436653830975
291182.jpg,1.85,108.86,31.81,d,1.2463692570509952,1.449617172458638,0.02818907157294642,30.509008277936296,1.4233544750325806,23.472715513965767,0.44280816580956833,0.0034037000607939003,0.002991947066280867,0.5037476089974973,0.38924069951984297
291245.jpg,1.96,92.99,24.21,b,1.2393788495095666,1.5754454829510571,0.022766460348370272,39.500111347712306,1.2035242036219027,27.19691795336173,0.37474680449814907,0.002178723668910651,0.0022439526116010767,0.363853375774363,0.3859663722583194
291246.jpg,1.8,90.72,28.0,c,1.260828468626761,1.690487671947277,0.023009289613371047,37.550186262137984,1.1965774866211791,24.854311275448335,0.35994827005863905,0.002080486814979901,0.002235660416651112,0.3349648382886266,0.38679509700229375
291268.jpg,1.7,63.5,21.97,b,1.1678821617126645,1.5324239317713444,0.024436127547730817,33.002192940272046,1.2741260120310491,31.337182981904803,0.4630481261850014,0.003022329649770766,0.0028582673114589297,0.4896267313519371,0.43791229815294425
291424.jpg,1.85,83.91,24.52,b,1.2083270703702567,1.5845962381390257,0.020819763166805373,38.003245915594945,1.1832761875594273,26.167760254172126,0.386003431529357,0.0020209326762614392,0.0020423176116959015,0.3819616221587363,0.39008801017846206
291499.jpg,1.68,68.04,24.11,b,1.237732832913963,1.716610294308838,0.020137408584558154,44.001602547640005,1.3934426229508197,36.91927478023408,0.3902779253905835,0.0021326662589649372,0.0021443518371349972,0.3881511180606381,0.39241638619570446
291530.jpg,1.85,99.79,29.16,c,1.1334903538393089,1.5904434942155243,0.02233889472086033,35.99735486295943,1.392419447566668,24.27104128771239,0.4535680192929276,0.0028706836664109344,0.0026210799391849114,0.49676100492969744,0.414130630391216
291544.jpg,1.75,77.11,25.18,c,1.2403827899574704,1.584402090901422,0.02234617766949738,40.01197404956778,1.4061662811067408,31.26606428853746,0.40983633387888707,0.0024836741202651177,0.002302305989262197,0.44212189897726184,0.37990839394256076
291569.jpg,1.73,68.04,22.73,b,1.2113629416089562,1.6055418668100139,0.02480966940780956,35.00198409574099,1.4722386005378274,22.9933594085163,0.46051147805074505,0.003197996375352396,0.002913696030183025,0.5054453252359163,0.4195722283463556
291724.jpg,1.83,68.04,20.32,b,1.2126745067537412,1.4295232021082602,0.022620982166512146,40.002861922059765,1.3536471055262473,28.377654502089978,0.4537788251136172,0.0027668926191694904,0.002479628689739984,0.5063489090674819,0.4066666648906558
291737.jpg,1.91,81.65,22.38,b,1.1749256065882818,1.7615220269752518,0.02252691258350328,35.50192304847603,1.2364600335980003,26.921464596753804,0.37872442263970324,0.0022362409523154062,0.002278126641443767,0.3717611866442051,0.3858180828356584
291748.jpg,1.7,72.57,25.11,c,1.1929684838781152,1.464148436466937,0.024818194769767522,34.50193795538239,1.3067056545260414,34.01083521956706,0.3926848957794291,0.0026178411315951914,0.002394242065798579,0.42935786928657294,0.3591442905879991
291789.jpg,1.68,58.97,20.89,b,1.1969278582052607,1.581839609518552,0.02261348669031547,39.01249407026319,1.480772411644098,35.23530209563737,0.4257001317698864,0.0027286227619496115,0.002460036925067704,0.4721779000452575,0.38379729794962647
291870.jpg,1.78,81.65,25.77,c,1.1663572280838868,1.7155144448228865,0.02928196281235884,31.00392835966181,1.479213557191625,22.595745342920605,0.40749936517789126,0.0034213457025287675,0.0032082586185213395,0.4345647803409168,0.3821196289540845
291898.jpg,1.8,79.38,24.5,b,1.2025368703185881,1.46479040691152,0.02330592562630918,35.5,1.2108433734939759,24.792794864050496,0.40858415931617714,0.0024613503573263683,0.002375449151157504,0.42335941648792025,0.3943245590921457
291920.jpg,1.75,80.74,26.36,c,1.1957634067389418,1.507827816145614,0.019198045874503498,42.5,1.1251407742532529,35.92104806637797,0.37766377764120057,0.001812677085304357,0.0018244414048483822,0.37522853507952236,0.38011482498790916
291930.jpg,1.75,77.11,25.18,c,1.2500400618143626,1.7142174351922574,0.02735955313976563,31.002155132374178,1.4444807872969323,30.134562385345316,0.43094660194174755,0.0031921094776016607,0.003034835224941884,0.45327954581943586,0.40971399534343583
291931.jpg,1.85,86.18,25.18,c,1.2495673885159455,1.564874809593462,0.021045281716267846,37.49744443926512,1.1841917046460582,22.055289282430763,0.3987409272700341,0.0020985202010293485,0.0021318167753057063,0.3925130435908813,0.40506762686308934
291955.jpg,1.75,79.38,25.92,c,1.247150937012876,1.4997617620926806,0.020538232416587778,42.011253214756564,1.2145256649437222,31.870811158128898,0.38240653116569445,0.00200144277028295,0.0019510537304372167,0.39228278297545816,0.3727789274079049
291999.jpg,1.75,68.04,22.22,b,1.2461832655498997,1.6665108620180893,0.021473918801694934,44.00165561098643,1.412802851326003,33.53340204051207,0.3722147630757162,0.0021638930370885337,0.0021148224721921466,0.38085132190136917,0.3637740553448595
292034.jpg,1.85,122.47,35.78,d,1.196873555486,1.7303235290736743,0.018484625093198363,43.511356632013204,1.2793579470800018,32.78412076482722,0.39458167147504053,0.0019340147631910995,0.0019728836964831263,0.38680778764490925,0.40251179122320313
292132.jpg,1.73,73.48,24.55,b,1.2249676940753924,1.8290728989933656,0.019050003176646985,43.51104759686907,1.3506662112715138,28.6262312023354,0.3820112324342565,0.001968188972222026,0.002076025367432645,0.3621681636153911,0.40294149615236313
292170.jpg,1.52,68.04,29.45,c,1.1855774402288846,1.6944119822199508,0.025756845009566695,33.00198409574099,1.326429620238159,27.59379647584136,0.3999068798084385,0.002777064148200291,0.002720392019601404,0.408237875472587,0.39174589651434677
292182.jpg,1.7,54.43,18.83,b,1.1904222871290278,1.6476572988295155,0.022371701509170935,38.081893518363444,1.2397717016595047,25.54404563125385,0.39964854178635395,0.0023364868269585455,0.0023169296726460505,0.4030219666661661,0.39630335356945595
292209.jpg,1.68,68.04,24.11,b,1.2602158236895185,1.663594688555825,0.020884960141737085,41.50162335951106,1.2811371040087678,29.40631296996195,0.3439069942522911,0.0018579798127085778,0.001910476485505085,0.3344570098705572,0.3536239851615592
292292.jpg,1.52,58.97,25.52,c,1.1896033027150728,1.6932764109051321,0.017235914660073782,48.50992170662089,1.2488848659476341,40.50834673172606,0.39541498321574303,0.0017890432416808766,0.0018221695147039832,0.38822650564231614,0.4027365640396504
292328.jpg,1.96,75.75,19.72,b,1.2113841855283916,1.6371920591412463,0.02220454631217103,38.50704190430693,1.3411068532237291,31.775396942663303,0.3926354099764504,0.002349594263283476,0.002282146964848689,0.4042394819668371,0.3813644437136461
292348.jpg,1.78,83.91,26.48,c,1.3017660068405672,1.710575413332368,0.020431732765087276,44.01036005367972,1.3298112541895637,24.92870893160688,0.3909828503201997,0.002046918414696443,0.0021012992444924333,0.38086436201248136,0.40137015822839844
292416.jpg,1.78,86.18,27.2,c,1.1851096414163707,1.566128026822167,0.021331713169717575,34.00203248673982,1.2458225817943833,29.187861290327987,0.4329730306587593,0.0024188437466969794,0.002340258007088547,0.4475122420370608,0.41890618326884993
292428.jpg,1.78,95.25,30.06,d,1.1887502493846933,1.8119859698927105,0.018618022856834684,45.002605418098085,1.2474755828950674,27.462253383805873,0.38569069246195586,0.0019091493279830003,0.002073126537829287,0.3551838794625838,0.41881774160714297
292455.jpg,1.96,97.52,25.39,c,1.2127561946936531,1.5161671618784982,0.02807980773013178,30.49690225692706,1.2761056897724505,17.869667813307974,0.4119491840748419,0.003074162040900447,0.0029624368301953657,0.42748541726011213,0.39697758896105045
292459.jpg,1.6,48.99,19.14,b,1.2228602061702463,1.7309295834579452,0.022325879898364633,40.076317684567115,1.271476390509024,28.816012552685752,0.34470323562495864,0.0019908751802322814,0.0020622803490404408,0.33276810142268043,0.3570664379858656
292503.jpg,1.65,72.57,26.66,c,1.2221140831991768,1.5119969409704925,0.02090352918956233,42.49772116586344,1.2762714489589875,31.444899330712815,0.3761813077793618,0.0020783180475861672,0.001990377289837893,0.3928021109937856,0.360263787698508
292527.jpg,1.83,90.72,27.09,c,1.2242205825083996,1.4524026366669913,0.021701681298304406,37.49583362264501,1.2873702290535767,27.955808720635023,0.4164418571631407,0.0023929883570792633,0.0022389023583435754,0.44510226713465956,0.3896269086965102
292679.jpg,1.88,102.51,29.0,c,1.2021141623588814,1.4380433274826963,0.022058785920308292,38.99775369565434,1.3974293287472415,26.089616852222388,0.3973924465273161,0.002467514633659414,0.0022199309698514207,0.44171268856053575,0.35751917625821855
292699.jpg,1.68,68.04,24.11,b,1.1524549160208741,1.7696895229267406,0.02019796188042333,40.00167783345553,1.4855692974932295,37.61812033106988,0.40369011595211957,0.002333429895904115,0.002193838427100849,0.42937646346568087,0.3795403884089731
292713.jpg,1.73,72.57,24.25,b,1.1657811008305354,1.7153489414940317,0.02025478084578513,39.00171230868493,1.2473234148516323,29.774131181036154,0.38250978098937666,0.0020565041988676166,0.0021132814543638203,0.37223294090251335,0.3930703505116706
292751.jpg,1.6,54.43,21.26,b,1.220511843874226,1.6715194120913244,0.016963758350806584,50.52338861387568,1.3607102510971547,40.64909410074197,0.42151234862210357,0.0019239919724161813,0.0018814516039188844,0.4310429103432747,0.4121925121084267
292764.jpg,1.73,61.23,20.46,b,1.1598814935348167,1.6166881441872318,0.020704237961894294,36.5126326137064,1.2362056904494856,31.300617411875095,0.41987212164464965,0.0023066763313857046,0.0022573443739702225,0.4290479983357598,0.41089248573167403
292765.jpg,1.8,102.06,31.5,d,1.2447634270241628,1.5903488016000884,0.02276627754450656,36.025499395169284,1.1954378162333503,38.83375744550332,0.36439673799400574,0.002094199541545527,0.002155854071699299,0.3539754808386554,0.37512480340748927
292839.jpg,1.65,75.75,27.82,c,1.1901143147414708,1.60854641643165,0.02192153156187235,40.511609569539424,1.29439413593928,26.643355539478232,0.41847826086956524,0.0024601050601511867,0.002364246227464404,0.4354455450406279,0.4021721127129145
292848.jpg,1.73,58.97,19.7,b,1.24490502146623,1.6564146001375402,0.025461396446116884,36.495283438602854,1.3112462477419524,23.527030961470107,0.4008242403536119,0.0026544069604169515,0.0026197662768209927,0.40612426494379356,0.39559338242762954
293015.jpg,1.8,81.65,25.2,c,1.1460227116229222,1.9591836734693877,0.021741441400539283,38.00187967268293,1.3251355900174686,26.97235557443561,0.3975444606297322,0.002394151184297941,0.0025982743112934093,0.36631295513750695,0.43143873554256046
293091.jpg,1.8,81.65,25.2,c,1.193489625039139,1.425234290599934,0.027641368482181322,31.0,1.2464283444095132,18.632888745181432,0.41856211844104996,0.0030329791994944512,0.0028090784705327235,0.4519240783926149,0.38766300662045555
293100.jpg,1.63,54.43,20.49,b,1.245503785999131,1.5516748221122578,0.020433317644431525,44.52509612497482,1.3227123900252253,33.939717220768934,0.4025744503200668,0.0021972047943390315,0.0021520354191799534,0.41102414227862005,0.3942984642022425
293101.jpg,1.73,72.57,24.25,b,1.163690606892203,1.837025505843712,0.026849963198442333,29.99749578466945,1.3531145254260333,23.755940796517592,0.39429905867058285,0.002898944334124367,0.0029424483547651975,0.38846935757853635,0.4002162452081596
293134.jpg,1.73,68.04,22.73,b,1.194855191405481,1.6804744432063174,0.021249925710308048,42.4974382058291,1.422630310923655,39.565108443376154,0.4232840747130748,0.002519369543339852,0.002432305603057209,0.43843545180857296,0.40865629630683176
293154.jpg,1.83,67.13,20.05,b,1.2391304347826086,1.5333333333333334,0.026430318637531935,32.50210080324896,1.089171974522293,35.40191172702155,0.36037540574869453,0.0022953847499916848,0.002370890827294043,0.3488984819987361,0.37222985988516477
293162.jpg,1.68,80.74,28.61,c,1.1735358466186079,1.6884721904140467,0.0209662748960599,39.5,1.4405708723094885,31.55527893469448,0.45951891836764425,0.0027350378544448335,0.002625650925190114,0.47866288108273636,0.44114061207363886
293169.jpg,1.68,81.65,28.93,c,1.1800047757164869,1.5787374374849676,0.01806270018593723,45.00150601043333,1.2609684898928613,37.5110794529998,0.40972476453556095,0.0019791388504199754,0.0019325779861953116,0.41959610699485284,0.40008565350149966
293204.jpg,1.68,56.7,20.09,b,1.1870852566459762,1.658951946149444,0.01872627574772995,44.01088010670559,1.3066165807006314,38.74231163175147,0.40154435602711464,0.002017403329527388,0.0019675038738816556,0.41172824692021814,0.3916123585479277
293221.jpg,1.78,129.27,40.8,d,1.1560782306181356,1.7884529251262966,0.019551020566261748,42.00172411743047,1.5143327342277346,29.215481239297773,0.4607373306667673,0.0026323979737462064,0.0025309126109438677,0.4792121270533009,0.4429747827444424
293250.jpg,1.68,58.97,20.89,b,1.24592943019381,1.6891159396304434,0.023694113116439017,37.016788941279486,1.3821855387999498,29.977378790402202,0.3836682862190813,0.0024435487864446575,0.002428231658345782,0.38608844093014255,0.38126330199282227
293262.jpg,1.75,65.77,21.48,b,1.186965394727575,1.596774193548387,0.021488324832378225,41.514704469141094,1.3822503648470204,25.50478317958691,0.40586838274726117,0.0023870894117944087,0.002217826902492628,0.43684388441190714,0.3770892760365429
293273.jpg,1.8,83.91,25.9,c,1.212796989548883,1.6633179777043055,0.024382957883710026,36.00322805427422,1.4190467321052131,25.632553261706793,0.42237015736710454,0.0028535918721291926,0.002742663359526653,0.43945314830789567,0.40595123853640486
293274.jpg,1.8,90.72,28.0,c,1.2410544370749004,1.7117493858288328,0.01947555676718626,42.498000361338825,1.2938144329896908,33.68607172806544,0.3853990890290166,0.001986593242417611,0.0020606925313453534,0.3715407389762771,0.3997743510809985
293341.jpg,1.63,58.97,22.2,b,1.1771236389546134,1.548637211297769,0.02368626078062986,37.50318969535855,1.3376623376623376,29.698528118021546,0.3976158940397351,0.0025819213898684097,0.002338755177793763,0.43895701077240856,0.3601682973802395
293364.jpg,1.68,68.04,24.11,b,1.2132446195103934,1.5489343593102696,0.019766611391800512,38.528885961928495,1.308893055465285,36.524523193985466,0.4559599671605614,0.0023871922408850153,0.0022451277598598595,0.4848116509092652,0.42882527939075793
293385.jpg,1.8,81.19,25.06,c,1.1856048555647825,1.5039106975254464,0.020344196421451386,38.51235458501503,1.2104784049818544,28.478598956124042,0.4104399368123803,0.0021599409658097295,0.0020832099165360245,0.4255577061573989,0.3958592202493048
293419.jpg,1.7,81.65,28.25,c,1.3065427440036983,1.606533529404591,0.027421532980224678,31.00227268031749,1.3453237410071943,21.667588474472485,0.3897632946624301,0.002804052479585828,0.0028449117657742243,0.38416542333512355,0.39544273544261715
293439.jpg,1.8,77.11,23.8,b,1.2611379030615768,1.5373310089171996,0.021765918489551,40.99727971426249,1.3429828040413587,34.06650456138191,0.39514473333646777,0.0022971978060285937,0.0021951130219139757,0.41352112871747165,0.37758496347650145
293448.jpg,1.73,72.57,24.25,b,1.196946602295853,1.4425770670533575,0.02269736892330427,41.047632128753946,1.2788022403329706,27.43810107306116,0.41968642022468006,0.002543554061967758,0.002344031687748936,0.4554098412979857,0.3867652284785744
293458.jpg,1.68,72.57,25.71,c,1.1311411912379796,1.3086913459225407,0.02612057027748431,26.00280890011326,1.0517573797969393,29.181456655839824,0.43572201062679267,0.0028101741517458046,0.0025465148472818325,0.48083549676418147,0.3948412124776339
